Platform Type	Center	Platform	Level	Sample	Barcode	File Name
miRNASeq	BCGSC	50	3	TCGA-86-8359-01	TCGA-86-8359-01A-11H-2325-13	TCGA-86-8359-01A-11H-2325-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-86-8585-01	TCGA-86-8585-01A-11H-2402-13	TCGA-86-8585-01A-11H-2402-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-86-8668-01	TCGA-86-8668-01A-11H-2402-13	TCGA-86-8668-01A-11H-2402-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-86-8669-01	TCGA-86-8669-01A-11H-2402-13	TCGA-86-8669-01A-11H-2402-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-86-8671-01	TCGA-86-8671-01A-11H-2402-13	TCGA-86-8671-01A-11H-2402-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-86-8672-01	TCGA-86-8672-01A-21H-2402-13	TCGA-86-8672-01A-21H-2402-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-86-8673-01	TCGA-86-8673-01A-11H-2402-13	TCGA-86-8673-01A-11H-2402-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-86-8674-01	TCGA-86-8674-01A-21H-2402-13	TCGA-86-8674-01A-21H-2402-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-86-A456-01	TCGA-86-A456-01A-11H-A24G-13	TCGA-86-A456-01A-11H-A24G-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-86-A4D0-01	TCGA-86-A4D0-01A-11H-A24G-13	TCGA-86-A4D0-01A-11H-A24G-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-86-A4JF-01	TCGA-86-A4JF-01A-11H-A24S-13	TCGA-86-A4JF-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-86-A4P7-01	TCGA-86-A4P7-01A-11H-A24S-13	TCGA-86-A4P7-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-86-A4P8-01	TCGA-86-A4P8-01A-11H-A24S-13	TCGA-86-A4P8-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-6828-01	TCGA-91-6828-01A-11H-1857-13	TCGA-91-6828-01A-11H-1857-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-6829-01	TCGA-91-6829-01A-21H-1857-13	TCGA-91-6829-01A-21H-1857-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-6830-01	TCGA-91-6830-01A-11H-1948-13	TCGA-91-6830-01A-11H-1948-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-6831-01	TCGA-91-6831-01A-11H-1857-13	TCGA-91-6831-01A-11H-1857-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-6835-01	TCGA-91-6835-01A-11H-1857-13	TCGA-91-6835-01A-11H-1857-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-6835-11	TCGA-91-6835-11A-01H-2169-13	TCGA-91-6835-11A-01H-2169-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-6836-01	TCGA-91-6836-01A-21H-1857-13	TCGA-91-6836-01A-21H-1857-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-6836-11	TCGA-91-6836-11A-01H-2169-13	TCGA-91-6836-11A-01H-2169-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-6840-01	TCGA-91-6840-01A-11H-1948-13	TCGA-91-6840-01A-11H-1948-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-6847-01	TCGA-91-6847-01A-11H-1948-13	TCGA-91-6847-01A-11H-1948-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-6848-01	TCGA-91-6848-01A-11H-1948-13	TCGA-91-6848-01A-11H-1948-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-6849-01	TCGA-91-6849-01A-11H-1948-13	TCGA-91-6849-01A-11H-1948-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-7771-01	TCGA-91-7771-01A-11H-2169-13	TCGA-91-7771-01A-11H-2169-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-8496-01	TCGA-91-8496-01A-11H-2402-13	TCGA-91-8496-01A-11H-2402-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-8497-01	TCGA-91-8497-01A-11H-2402-13	TCGA-91-8497-01A-11H-2402-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-8499-01	TCGA-91-8499-01A-11H-2402-13	TCGA-91-8499-01A-11H-2402-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-A4BC-01	TCGA-91-A4BC-01A-11R-A24G-13	TCGA-91-A4BC-01A-11R-A24G-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-91-A4BD-01	TCGA-91-A4BD-01A-11R-A24G-13	TCGA-91-A4BD-01A-11R-A24G-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-93-7347-01	TCGA-93-7347-01A-11H-2186-13	TCGA-93-7347-01A-11H-2186-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-93-7348-01	TCGA-93-7348-01A-21H-2038-13	TCGA-93-7348-01A-21H-2038-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-93-8067-01	TCGA-93-8067-01A-11H-2286-13	TCGA-93-8067-01A-11H-2286-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-93-A4JN-01	TCGA-93-A4JN-01A-11H-A24S-13	TCGA-93-A4JN-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-93-A4JO-01	TCGA-93-A4JO-01A-21H-A24S-13	TCGA-93-A4JO-01A-21H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-93-A4JP-01	TCGA-93-A4JP-01A-11H-A24S-13	TCGA-93-A4JP-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-93-A4JQ-01	TCGA-93-A4JQ-01A-11H-A24S-13	TCGA-93-A4JQ-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-95-7039-01	TCGA-95-7039-01A-11H-1948-13	TCGA-95-7039-01A-11H-1948-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-95-7043-01	TCGA-95-7043-01A-11H-1948-13	TCGA-95-7043-01A-11H-1948-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-95-7562-01	TCGA-95-7562-01A-11H-2240-13	TCGA-95-7562-01A-11H-2240-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-95-7567-01	TCGA-95-7567-01A-11H-2065-13	TCGA-95-7567-01A-11H-2065-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-95-7944-01	TCGA-95-7944-01A-11H-2186-13	TCGA-95-7944-01A-11H-2186-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-95-7947-01	TCGA-95-7947-01A-11H-2186-13	TCGA-95-7947-01A-11H-2186-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-95-7948-01	TCGA-95-7948-01A-11H-2186-13	TCGA-95-7948-01A-11H-2186-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-95-8039-01	TCGA-95-8039-01A-11H-2240-13	TCGA-95-8039-01A-11H-2240-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-95-8494-01	TCGA-95-8494-01A-11H-2325-13	TCGA-95-8494-01A-11H-2325-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-95-A4VK-01	TCGA-95-A4VK-01A-11H-A263-13	TCGA-95-A4VK-01A-11H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-95-A4VN-01	TCGA-95-A4VN-01A-11H-A263-13	TCGA-95-A4VN-01A-11H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-95-A4VP-01	TCGA-95-A4VP-01A-21H-A263-13	TCGA-95-A4VP-01A-21H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-7546-01	TCGA-97-7546-01A-11H-2038-13	TCGA-97-7546-01A-11H-2038-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-7547-01	TCGA-97-7547-01A-11H-2038-13	TCGA-97-7547-01A-11H-2038-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-7552-01	TCGA-97-7552-01A-11H-2038-13	TCGA-97-7552-01A-11H-2038-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-7553-01	TCGA-97-7553-01A-21H-2038-13	TCGA-97-7553-01A-21H-2038-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-7554-01	TCGA-97-7554-01A-11H-2038-13	TCGA-97-7554-01A-11H-2038-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-7937-01	TCGA-97-7937-01A-11H-2169-13	TCGA-97-7937-01A-11H-2169-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-7938-01	TCGA-97-7938-01A-11H-2169-13	TCGA-97-7938-01A-11H-2169-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-7941-01	TCGA-97-7941-01A-11H-2186-13	TCGA-97-7941-01A-11H-2186-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-8171-01	TCGA-97-8171-01A-11H-2286-13	TCGA-97-8171-01A-11H-2286-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-8172-01	TCGA-97-8172-01A-11H-2286-13	TCGA-97-8172-01A-11H-2286-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-8174-01	TCGA-97-8174-01A-11H-2286-13	TCGA-97-8174-01A-11H-2286-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-8175-01	TCGA-97-8175-01A-11H-2286-13	TCGA-97-8175-01A-11H-2286-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-8176-01	TCGA-97-8176-01A-11H-2402-13	TCGA-97-8176-01A-11H-2402-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-8177-01	TCGA-97-8177-01A-11H-2286-13	TCGA-97-8177-01A-11H-2286-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-8179-01	TCGA-97-8179-01A-11H-2286-13	TCGA-97-8179-01A-11H-2286-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-8547-01	TCGA-97-8547-01A-11H-2402-13	TCGA-97-8547-01A-11H-2402-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-8552-01	TCGA-97-8552-01A-11H-2402-13	TCGA-97-8552-01A-11H-2402-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-A4LX-01	TCGA-97-A4LX-01A-11H-A24S-13	TCGA-97-A4LX-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-A4M0-01	TCGA-97-A4M0-01A-11H-A24S-13	TCGA-97-A4M0-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-A4M1-01	TCGA-97-A4M1-01A-11H-A24S-13	TCGA-97-A4M1-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-A4M2-01	TCGA-97-A4M2-01A-12H-A24S-13	TCGA-97-A4M2-01A-12H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-A4M3-01	TCGA-97-A4M3-01A-11H-A24S-13	TCGA-97-A4M3-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-A4M5-01	TCGA-97-A4M5-01A-11H-A24S-13	TCGA-97-A4M5-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-A4M6-01	TCGA-97-A4M6-01A-11H-A24S-13	TCGA-97-A4M6-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-97-A4M7-01	TCGA-97-A4M7-01A-11H-A24S-13	TCGA-97-A4M7-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-99-7458-01	TCGA-99-7458-01A-11H-2038-13	TCGA-99-7458-01A-11H-2038-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-99-8025-01	TCGA-99-8025-01A-11H-2240-13	TCGA-99-8025-01A-11H-2240-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-99-8028-01	TCGA-99-8028-01A-11H-2240-13	TCGA-99-8028-01A-11H-2240-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-99-8032-01	TCGA-99-8032-01A-11H-2240-13	TCGA-99-8032-01A-11H-2240-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-99-8033-01	TCGA-99-8033-01A-11H-2240-13	TCGA-99-8033-01A-11H-2240-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-J2-8192-01	TCGA-J2-8192-01A-11H-2240-13	TCGA-J2-8192-01A-11H-2240-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-J2-8194-01	TCGA-J2-8194-01A-11H-2240-13	TCGA-J2-8194-01A-11H-2240-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-J2-A4AD-01	TCGA-J2-A4AD-01A-11R-A24G-13	TCGA-J2-A4AD-01A-11R-A24G-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-J2-A4AE-01	TCGA-J2-A4AE-01A-21R-A24G-13	TCGA-J2-A4AE-01A-21R-A24G-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-J2-A4AG-01	TCGA-J2-A4AG-01A-11H-A24G-13	TCGA-J2-A4AG-01A-11H-A24G-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-L4-A4E5-01	TCGA-L4-A4E5-01A-11H-A24S-13	TCGA-L4-A4E5-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-L4-A4E6-01	TCGA-L4-A4E6-01A-11R-A24G-13	TCGA-L4-A4E6-01A-11R-A24G-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-L9-A443-01	TCGA-L9-A443-01A-12H-A24G-13	TCGA-L9-A443-01A-12H-A24G-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-L9-A444-01	TCGA-L9-A444-01A-21H-A24G-13	TCGA-L9-A444-01A-21H-A24G-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MN-A4N1-01	TCGA-MN-A4N1-01A-11H-A24S-13	TCGA-MN-A4N1-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MN-A4N4-01	TCGA-MN-A4N4-01A-12H-A24S-13	TCGA-MN-A4N4-01A-12H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MN-A4N5-01	TCGA-MN-A4N5-01A-11H-A24S-13	TCGA-MN-A4N5-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A4SV-01	TCGA-MP-A4SV-01A-11H-A24S-13	TCGA-MP-A4SV-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A4SW-01	TCGA-MP-A4SW-01A-21H-A24S-13	TCGA-MP-A4SW-01A-21H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A4SY-01	TCGA-MP-A4SY-01A-21H-A24S-13	TCGA-MP-A4SY-01A-21H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A4T4-01	TCGA-MP-A4T4-01A-11H-A263-13	TCGA-MP-A4T4-01A-11H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A4T6-01	TCGA-MP-A4T6-01A-32H-A263-13	TCGA-MP-A4T6-01A-32H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A4T7-01	TCGA-MP-A4T7-01A-11H-A24S-13	TCGA-MP-A4T7-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A4T8-01	TCGA-MP-A4T8-01A-11H-A24S-13	TCGA-MP-A4T8-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A4T9-01	TCGA-MP-A4T9-01A-11H-A24S-13	TCGA-MP-A4T9-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A4TA-01	TCGA-MP-A4TA-01A-21H-A24S-13	TCGA-MP-A4TA-01A-21H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A4TC-01	TCGA-MP-A4TC-01A-11H-A24S-13	TCGA-MP-A4TC-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A4TD-01	TCGA-MP-A4TD-01A-32H-A263-13	TCGA-MP-A4TD-01A-32H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A4TF-01	TCGA-MP-A4TF-01A-11H-A263-13	TCGA-MP-A4TF-01A-11H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A4TH-01	TCGA-MP-A4TH-01A-31H-A263-13	TCGA-MP-A4TH-01A-31H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A4TI-01	TCGA-MP-A4TI-01A-21H-A24S-13	TCGA-MP-A4TI-01A-21H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A4TJ-01	TCGA-MP-A4TJ-01A-51H-A263-13	TCGA-MP-A4TJ-01A-51H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A4TK-01	TCGA-MP-A4TK-01A-11H-A24S-13	TCGA-MP-A4TK-01A-11H-A24S-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-MP-A5C7-01	TCGA-MP-A5C7-01A-11H-A263-13	TCGA-MP-A5C7-01A-11H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-NJ-A4YF-01	TCGA-NJ-A4YF-01A-12H-A263-13	TCGA-NJ-A4YF-01A-12H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-NJ-A4YI-01	TCGA-NJ-A4YI-01A-11H-A263-13	TCGA-NJ-A4YI-01A-11H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-NJ-A4YP-01	TCGA-NJ-A4YP-01A-11H-A263-13	TCGA-NJ-A4YP-01A-11H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-NJ-A4YQ-01	TCGA-NJ-A4YQ-01A-11H-A263-13	TCGA-NJ-A4YQ-01A-11H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-NJ-A55A-01	TCGA-NJ-A55A-01A-11H-A263-13	TCGA-NJ-A55A-01A-11H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-NJ-A55O-01	TCGA-NJ-A55O-01A-11H-A263-13	TCGA-NJ-A55O-01A-11H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-NJ-A55R-01	TCGA-NJ-A55R-01A-11H-A263-13	TCGA-NJ-A55R-01A-11H-A263-13.isoform.quantification.txt
miRNASeq	BCGSC	50	3	TCGA-O1-A52J-01	TCGA-O1-A52J-01A-11H-A263-13	TCGA-O1-A52J-01A-11H-A263-13.isoform.quantification.txt
RNASeqV2	UNC	58	3	TCGA-L4-A4E5-01	TCGA-L4-A4E5-01A-11R-A24X-07	unc.edu.00481f66-1aad-4885-9162-bf802b1ed7f5.2064371.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7633-01	TCGA-78-7633-01A-11R-2066-07	unc.edu.006eb1bc-b058-49b9-8c2d-3c50f2427d95.1214247.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8671-01	TCGA-86-8671-01A-11R-2403-07	unc.edu.00c7a308-6add-457c-9003-784d4e65c318.1899414.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-4433-01	TCGA-05-4433-01A-22R-1858-07	unc.edu.013f7a4f-eec9-4ba8-8473-6515cdc9be68.1210297.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7907-01	TCGA-55-7907-01A-11R-2170-07	unc.edu.0168f22b-6d11-4492-9aea-5ffa451bff3e.1078916.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7162-01	TCGA-78-7162-01A-21R-2066-07	unc.edu.01a75809-bb4e-42f3-a3ca-25e4d1ca37a3.1436802.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-7662-01	TCGA-44-7662-01A-11R-2066-07	unc.edu.0216208c-fbbd-4370-93dd-19fbb7703568.1441736.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-78-7149-01	TCGA-78-7149-01A-11R-2039-07	unc.edu.02e43817-47d3-4436-bcfa-37dd510eec4c.1094665.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-A4M7-01	TCGA-97-A4M7-01A-11R-A24X-07	unc.edu.038898c8-e2f3-4bd9-9b8e-da45b86ea2ea.1991224.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-8085-01	TCGA-55-8085-01A-11R-2241-07	unc.edu.04104d50-dcf7-4e77-9038-8fed73db6a12.1326393.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-97-8174-01	TCGA-97-8174-01A-11R-2287-07	unc.edu.076c0fa3-ca40-4362-9ba4-5d31fc27af41.1572531.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-62-A46Y-01	TCGA-62-A46Y-01A-11R-A24H-07	unc.edu.085abecb-d625-44e2-b699-34f9863a9b28.1965079.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6968-01	TCGA-55-6968-01A-11R-1949-07	unc.edu.09fba9fa-29d2-41a1-b3aa-4bfd97be3fc8.1102313.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-8496-01	TCGA-91-8496-01A-11R-2403-07	unc.edu.0a85f2bd-d169-44e4-bde3-c92ff92ddc94.1900877.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-69-A59K-01	TCGA-69-A59K-01A-11R-A262-07	unc.edu.0a8dbb5b-77b8-4eda-a67c-8cf842c12d53.2101717.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-7670-01	TCGA-44-7670-01A-11R-2066-07	unc.edu.0b8ef0be-c6fb-4ca9-9da0-f97dd22767bf.1440642.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5946-02	TCGA-50-5946-02A-11R-2090-07	unc.edu.0bfc47d8-bd48-49e9-8d37-6a418d049aef.1088281.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-6847-01	TCGA-91-6847-01A-11R-1949-07	unc.edu.0c96bb0f-11f1-421c-b2c5-55458ba95d97.1501966.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-6848-01	TCGA-91-6848-01A-11R-1949-07	unc.edu.0cfbefba-24ff-474b-8bfa-b44a1f71b48c.1204532.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-73-7499-01	TCGA-73-7499-01A-11R-2187-07	unc.edu.0d423ac2-0d64-4956-a897-d7bc6e1293c2.1382286.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-MN-A4N4-01	TCGA-MN-A4N4-01A-12R-A24X-07	unc.edu.0d7719a9-58ac-4c27-99d3-0a6321c03ef6.2065236.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-80-5607-01	TCGA-80-5607-01A-31R-1949-07	unc.edu.0ddf256d-70a4-4dfc-ade0-1f51a4c115a3.1101777.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-64-5779-01	TCGA-64-5779-01A-01R-1628-07	unc.edu.0f61b005-3643-4a6b-a075-bffb7320a2f3.1095869.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-44-7669-01	TCGA-44-7669-01A-21R-2066-07	unc.edu.109f2b77-1742-4afa-bcba-b763746fe080.1439261.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5068-01	TCGA-50-5068-01A-01R-1628-07	unc.edu.10c6a96f-b119-43a8-8dfa-9af13bce53b9.1227800.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-L9-A443-01	TCGA-L9-A443-01A-12R-A24H-07	unc.edu.12922017-4f50-4d3d-9bf9-8d9bf7a3b8d4.1966002.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-6590-01	TCGA-50-6590-01A-12R-1858-07	unc.edu.12fdf681-a6f5-4dfe-b556-d7e7f7e4d58a.1111873.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-86-8074-01	TCGA-86-8074-01A-11R-2241-07	unc.edu.13549fc9-6145-4853-88a6-39c78cb3ab0a.1326936.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-6972-01	TCGA-55-6972-01A-11R-1949-07	unc.edu.13e20aec-d506-4fa0-a6e1-121e76dcedc4.1204556.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-05-4410-01	TCGA-05-4410-01A-21R-1858-07	unc.edu.149e2d5d-3d6c-410e-b435-7e37b3f96661.1227113.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-50-5055-01	TCGA-50-5055-01A-01R-1628-07	unc.edu.15be34fa-d099-42d0-98ca-e66c83a16790.1227767.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-69-7761-01	TCGA-69-7761-01A-11R-2170-07	unc.edu.167ca59a-5b32-4d99-8f91-2244b723dd87.1081003.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-55-7913-01	TCGA-55-7913-01B-11R-2241-07	unc.edu.168efb85-ed48-4e77-ba13-90674218c506.1327684.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-69-7980-01	TCGA-69-7980-01A-11R-2187-07	unc.edu.16b48e8d-f339-45b2-8182-fe27212bc8da.1384728.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-99-8032-01	TCGA-99-8032-01A-11R-2241-07	unc.edu.179cc9f5-4583-4c7c-945b-a2754234716f.1352405.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-62-A472-01	TCGA-62-A472-01A-11R-A24H-07	unc.edu.17a290d7-8577-4d11-8842-86c2f48e1cac.1965026.rsem.isoforms.normalized_results
RNASeqV2	UNC	58	3	TCGA-91-6835-11	TCGA-91-6835-11A-01R-1858-07	unc.edu.183b2543-2665-403a-a8c0-7ae668082f2d.1104950.rsem.isoforms.normalized_results
